vid,pid,uid,video_height,video_width,video_duration,video_ratio,video_format,music_title,music_duration,post_content,post_location,post_suggested_words,post_text_language,video_path,post_time,user_following_count,user_follower_count,user_likes_count,user_video_count,user_digg_count,user_heart_count,user_friend_count,popularity,total_frames,frame_rate,has_face,face_frame_rate,avg_faces_per_frame,multi_person_ratio,avg_face_area_ratio,max_face_area_ratio,close_up_ratio,dominant_emotion,emotion_distribution
VIDEO00002282,POST00001393,USER00004199,1024,576,35,540p,mp4,Calm Down,60,"How,to,tie,a,perfect,bow,tieabow,bow,diy,handemade,howtotieabow,tiktok,love,cute,howto,howtomakeabow,howtotieatie,howtotiearibbon,schleifebinden,geschenke,geschenkverpacken,geschenkschleife,binden,schleife,schleifen,gift,giftpackaging",DE,[],en,train/USER00004199/VIDEO00002282.mp4,2023-01-19 11:03,860,71400,408000,142,1544,408000,0,9.03,1054.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00003726,POST00002733,USER00002314,576,576,16,540p,mp4,nhạc nền - Wooden DIY,16,"BOW,2,FUNCTIONS,bow,bows",VN,[],en,train/USER00002314/VIDEO00003726.mp4,2023-05-30 06:18,3,946300,6000000,23,584,6000000,0,11.93,1008.0,60.0,1,0.25,1.0,0.0,0.0433,0.0805,0.0,none,{}
VIDEO00002043,POST00001169,USER00001771,1024,576,60,540p,mp4,Famous Christmas songs / Orchestra arrangement,65,"Replying,to,marcoshernandez865,here,s,an,easy,way,to,make,a,fancy,bow,wired,ribbon,does,work,best,but,nonwired,ribbon,still,works,wrappinggifts,wrapping,giftwrapping,bows,bowturorial,wrapping",US,"['ribbon bow tutorial', 'Gift Wrapping', 'How To Make A Ribbon Bow', 'gift ribbon tutorial', 'ribbon gift wrap', 'how to make a bow', 'Easy Bow With Ribbon', 'wrap gifts', 'how to wrap a gift', 'Bows Tutorial']",en,train/USER00001771/VIDEO00002043.mp4,2022-12-22 02:36,916,2500000,64200000,717,21900,64200000,0,11.65,3605.0,60.0,1,0.25,1.0,0.0,0.0053,0.075,0.0,none,{}
VIDEO00001420,POST00000589,USER00002437,1024,576,124,540p,mp4,love nwantinti (ah ah ah),145,"more,amazon,fashion,finds,amazonfashion2022,workwearstyle,officelooks,amazonfashion,womensfallfashion,fallfashionstyle,amazonmusthaves",US,[],en,train/USER00002437/VIDEO00001420.mp4,2022-08-31 16:32,579,367200,3800000,2318,39400,3800000,0,7.11,3732.0,30.0,1,1.0,1.0081,0.0081,0.056,0.1943,0.0,neutral,"{'angry': 0.0625, 'happy': 0.0625, 'neutral': 0.7812, 'sad': 0.0312, 'surprise': 0.0625}"
VIDEO00001350,POST00000521,USER00005138,1024,576,22,540p,mp4,N'y pense plus,27,"Whats,your,fav,style,Women,s,Best,styletips,activewear,fashioninspo",GB,[],en,train/USER00005138/VIDEO00001350.mp4,2022-08-18 15:56,227,540500,7600000,1193,2835,7600000,0,6.41,661.0,30.0,1,0.7273,1.0625,0.0625,0.0095,0.0178,0.0,happy,"{'happy': 0.5, 'neutral': 0.5}"
VIDEO00001472,POST00000637,USER00002067,1024,576,5,540p,mp4,Pink Soldiers,60,"WHAT,TO,WEAR,Office,Edition,My,three,favourite,pairs,of,trousers,straight,flared,and,with,a,zipped,hem,Goes,perfectly,together,with,satin,shirts,as,well,as,with,oversized,cropped,and,tailored,blazers,To,get,that,more,tailored,look,try,to,style,your,blazers,with,a,belt,And,of,course,a,classic,black,dress,is,always,a,must,have,massimodutti,dressedindutti,newindutti,fallfashion,officeoutfit,womensfashion,classystyle,classystreetwear,elegantstyle,virtualstylist,workwearstyle,workwear,londonstreetstyle,milanostreetstyle,zarahaul,zarawoman,minimalstyle,classicstyle,fashioninspiration,whattowear,bossladies,effortlesschic,fashiontrends2022,fallfashiontrends,ootdfashion,ootdinspo,ootdinspiration",FI,"['trousers', 'Trousers Outfit', 'office outfits', 'office outfits women', 'Office Outfit Ideas', 'Office Attire', 'Outfits For Work', 'work outfit', 'work outfits women', 'Corporate Outfit Ideas']",en,train/USER00002067/VIDEO00001472.mp4,2022-09-11 18:53,171,28200,141800,85,3838,141800,0,8.76,167.0,30.0,1,1.2,1.0,0.0,0.0096,0.0106,0.0,none,{}
VIDEO00002603,POST00001695,USER00004102,1024,576,7,540p,mp4,sunet original,9,"wearwomensclothing,fashion,outfitday",DZ,[],un,train/USER00004102/VIDEO00002603.mp4,2023-02-22 12:41,139,457800,8700000,5842,13100,8700000,0,10.83,214.0,30.0,1,0.7143,1.0,0.0,0.0087,0.012,0.0,none,{}
VIDEO00001757,POST00000909,USER00004102,1024,576,7,540p,mp4,son original,7,"ouftitideas,wearwomensclothing,fashion",DZ,[],un,train/USER00004102/VIDEO00001757.mp4,2022-11-01 16:26,139,457800,8700000,5842,13100,8700000,0,2.28,214.0,30.0,1,0.2857,1.5,0.5,0.0031,0.0065,0.0,none,{}
VIDEO00002460,POST00001562,USER00000916,1024,576,50,540p,mp4,Her Way (Sped Up),105,"stylingthriftfinds,90s,lawyerootd,vintagesuits,secretarylook,grwm,buildanoutfitwithme,ootd,dressup,thriftflip",US,[],un,train/USER00000916/VIDEO00002460.mp4,2023-02-06 23:16,786,34000,1500000,1326,43300,1500000,0,5.84,1507.0,30.0,1,1.02,2.0,0.8431,0.0198,0.3528,0.0196,neutral,"{'angry': 0.25, 'fear': 0.0833, 'happy': 0.0833, 'neutral': 0.5, 'sad': 0.0833}"
VIDEO00004123,POST00003099,USER00000339,1024,576,7,540p,mp4,Popular,22,"Get,ready,with,me,fyp,GRWM,dressup",US,[],en,train/USER00000339/VIDEO00004123.mp4,2023-06-30 17:43,75,674900,20000000,603,138700,20000000,0,8.63,216.0,30.0,1,1.1429,1.0,0.0,0.0666,0.1541,0.0,happy,{'happy': 1.0}
VIDEO00001080,POST00000270,USER00001442,1024,576,13,540p,mp4,Cool for summer x Pony,12,"That,walk,funny,fyp,foryoupage,prom,dressup,transformation",US,[],en,train/USER00001442/VIDEO00001080.mp4,2022-05-23 07:29,506,247000,5900000,2667,5284,5900000,0,3.51,386.0,30.0,1,1.0833,1.0,0.0,0.0077,0.01,0.0,neutral,"{'neutral': 0.5, 'surprise': 0.5}"
VIDEO00002536,POST00001631,USER00001847,1024,576,6,540p,mp4,Bebe Dame,60,"Playing,dress,up,everyday,fyp,dressup,latinaswithmasters,latinaswithdegrees,firstgenlatina,mexicana,counselor",US,[],en,train/USER00001847/VIDEO00002536.mp4,2023-02-15 05:41,390,2131,24900,133,26700,24900,0,7.22,193.0,30.0,1,0.8333,1.0,0.0,0.0053,0.0059,0.0,none,{}
VIDEO00003645,POST00002659,USER00004695,854,480,82,480p,mp4,original sound,82,"dressupchallenge,fy,bredasdorphighschool,viral",ZA,[],un,train/USER00004695/VIDEO00003645.mp4,2023-05-24 11:57,0,2380,15500,20,26,15500,0,7.27,2477.0,30.0,1,0.9634,1.8481,0.5316,0.0171,0.0979,0.0,happy,"{'angry': 0.2, 'disgust': 0.1, 'happy': 0.3, 'neutral': 0.3, 'sad': 0.1}"
VIDEO00001988,POST00001118,USER00000980,1024,576,10,540p,mp4,original sound,18,"worlds,easiest,costume,for,the,gals,meninblack,dressup,Marina,Manoly",AU,"['Men In Black Costume', 'costumes', 'easy costumes', 'easy costumes women', 'girls costumes', 'men in black costume for girls', 'men in black', 'black outfit', 'easy costume ideas', 'black dress costume']",en,train/USER00000980/VIDEO00001988.mp4,2022-12-14 05:42,206,687,32600,52,22600,32600,0,8.14,307.0,30.0,1,1.1,3.0909,1.0,0.0133,0.1214,0.0,none,{}
VIDEO00002150,POST00001266,USER00004208,1024,576,23,540p,mp4,BILLIE EILISH.,39,"viral,for,foryoupage,foryourpage,transitions,like,comment,following,viralvideo,edit,viraltiktok,trendingsong,model,modeling,models,fashion,mensfashion,mensdress,mensdressing,dressup,transformation,transitions",PK,[],un,train/USER00004208/VIDEO00002150.mp4,2023-01-03 17:22,6,134,2448,29,53,2448,0,6.0,702.0,30.0,1,1.0435,1.0417,0.0417,0.0064,0.0084,0.0,neutral,{'neutral': 1.0}
VIDEO00004615,POST00003562,USER00000056,854,480,29,480p,mp4,Rasputin (Single Version),30,"40,days,dress,up,day,1,parklandscollege,40days,matric,fyp,foryou,foryoupage,dressup",ZA,[],en,train/USER00000056/VIDEO00004615.mp4,2023-08-01 18:29,621,6573,696000,14,14300,696000,0,9.78,880.0,29.97002997002997,1,0.9667,1.6552,0.4138,0.0117,0.0844,0.0,happy,"{'happy': 0.6667, 'neutral': 0.3333}"
VIDEO00002151,POST00001267,USER00001099,1024,576,7,540p,mp4,original sound,21,"Me,Walk,confidently,Mom,My,Mom,momdressup,dresslikeme,mom,dresslikemechallenge",CA,[],en,train/USER00001099/VIDEO00002151.mp4,2023-01-03 18:46,613,5726,251600,79,31900,251600,0,4.52,237.0,30.0,1,1.1429,1.125,0.125,0.0197,0.1041,0.0,angry,{'angry': 1.0}
VIDEO00003914,POST00002906,USER00004439,1024,576,31,540p,mp4,original sound,31,"What,does,it,mean,to,DRESS,UP",CA,[],en,train/USER00004439/VIDEO00003914.mp4,2023-06-14 13:21,1,1900000,8900000,512,2,8900000,0,6.2,943.0,30.0,1,0.7097,1.0,0.0,0.1683,0.1867,0.0,neutral,"{'fear': 0.3333, 'neutral': 0.6667}"
VIDEO00004198,POST00003170,USER00004834,1024,576,8,540p,mp4,original sound,24,"dressup,suits,tiktokphilippines,women,fashion,fyp",PH,[],un,train/USER00004834/VIDEO00004198.mp4,2023-07-06 06:22,6,7401,108400,447,9,108400,0,9.1,241.0,30.0,1,0.875,1.1429,0.1429,0.0232,0.0517,0.0,happy,{'happy': 1.0}
VIDEO00002677,POST00001764,USER00001180,720,576,12,540p,mp4,Lottery (feat. LU KALA),51,"when,you,get,dressed,up,no,gym,gear,Black,Tie,event,we,fyp,wewon,blacktieevent,formaldress,ootd,dressup,awards,ohhelloclothing,dress,heels,veryglamorous,glam,clothestok,viral,legs",IE,[],en,train/USER00001180/VIDEO00002677.mp4,2023-03-02 00:28,377,10300,90100,611,8096,90100,0,4.11,388.0,30.0,1,1.0833,1.0769,0.0769,0.0101,0.0137,0.0,none,{}
VIDEO00004556,POST00003507,USER00000759,1024,576,10,540p,mp4,original sound,18,"Boy,who,dressup,like,this,foryoupage,viral,formaldress,boysdressup",NP,[],en,train/USER00000759/VIDEO00004556.mp4,2023-07-29 09:18,224,15400,1500000,18,167100,1500000,0,9.28,304.0,30.0,1,0.6,1.0,0.0,0.0097,0.0179,0.0,none,{}
VIDEO00004809,POST00003739,USER00004856,1024,576,8,540p,mp4,original sound - Ding Vu | 婷武,9,"slay,dingdressup",VN,[],vi,train/USER00004856/VIDEO00004809.mp4,2023-08-14 08:50,4,5398,99500,41,49,99500,0,6.95,270.0,30.0,1,1.0,1.0,0.0,0.0278,0.0334,0.0,surprise,"{'neutral': 0.25, 'surprise': 0.75}"
VIDEO00003854,POST00002848,USER00003841,1024,576,12,540p,mp4,bunyi asal - bbygurl ♡ | Outfits ✨,12,outfitideas,MY,[],un,train/USER00003841/VIDEO00003854.mp4,2023-06-08 19:11,135,63800,1600000,151,44400,1600000,0,10.96,388.0,30.0,1,0.0833,1.0,0.0,0.0069,0.0069,0.0,none,{}
VIDEO00001269,POST00000447,USER00001678,1024,576,16,540p,mp4,KU LO SA (Speed up version),24,"Stitched,Braids,Tutorial,Like,Save,to,try,braids,braid,braidstutorial,braidtutorial,braidstyles,stitchbraids,braidtips,braidtutorial,braidersontiktok,tiktokbraider,hairtok,hairtips,hairtutorial,hairtiktok,hairstyle,hairtok,braidertiktok,lasvegasbraider,newmexicobraider,trending,fyp,foryou,foryoupage",US,"['Stitch Braids Tutorial', 'Braids', 'Braid Hairstyles', 'how to braid hair', 'Braid Tutorial', 'braiding hair', 'stitch braids', 'How To Braid', 'Braiding Tutorials', 'Braids Hairstyle Tutorial']",en,train/USER00001678/VIDEO00001269.mp4,2022-08-02 14:53,587,35600,1300000,365,24300,1300000,0,7.48,496.0,30.0,1,0.0625,1.0,0.0,0.0023,0.0023,0.0,none,{}
VIDEO00003013,POST00002083,USER00002783,1024,576,14,540p,mp4,original sound,14,"Its,the,stitches,for,me,fyp,stitch,viral,cutehairstyles,braids,hairtutorial,fyppppppppppppppppppppppp,stitchbraidstutorials",JM,"['stitch braid hairstyle', 'stitch braids', 'stitch braids with curls', 'braids', 'braids hairstyles', 'braiding hair', 'hairstyle', 'Braid Tutorials', 'Hairstyle Tutorial', 'stitch braid hairstyle tutorial']",en,train/USER00002783/VIDEO00003013.mp4,2023-04-02 14:46,144,12100,95300,66,8288,95300,0,9.0,421.0,30.0,1,1.0,1.7857,0.5,0.0357,0.2196,0.0,none,{}
VIDEO00004401,POST00003359,USER00002510,1024,576,38,540p,mp4,Ain't No Way (TikTok Song),60,"Just,do,it,Nike,mnbraidslayer,foryou,fyp,foryoupage,braidstyles,freestyle,stitchbraids,Nike",US,[],en,train/USER00002510/VIDEO00004401.mp4,2023-07-19 00:50,1263,534000,6500000,354,3340,6500000,0,9.79,1161.0,30.0,1,0.1842,1.0,0.0,0.0327,0.1357,0.0,none,{}
VIDEO00004899,POST00003823,USER00000623,1024,576,8,540p,mp4,original sound,32,"dmv,wassuppp,fyp,stitchbraids,longbraids,dmvbraider",US,[],en,train/USER00000623/VIDEO00004899.mp4,2023-08-20 17:37,303,26800,1100000,160,13100,1100000,0,5.69,265.0,30.0,1,0.5,1.25,0.25,0.0196,0.0291,0.0,none,{}
VIDEO00003147,POST00002204,USER00003581,1024,576,15,540p,mp4,Dingetje,60,"6,STITCH,BRAIDS,stitchbraids,menbraids,menbraidstyles,8stylizz",NL,"['stitch braids men', 'Braids', 'men braids hairstyles', 'braids hairstyles', 'Stitch Braids', '6 braids for men', '6 stitch braids on men', 'Braid Hair Hairstyles', 'hairstyles for men', 'hair style boys']",en,train/USER00003581/VIDEO00003147.mp4,2023-04-15 09:13,2,1062,21100,18,120,21100,0,9.14,474.0,30.0,1,0.8,1.0,0.0,0.0723,0.212,0.0,sad,{'sad': 1.0}
VIDEO00001068,POST00000258,USER00001446,1024,576,5,540p,mp4,Original sound,5,"100,Y,all,braids,hair,stitchbraids,fyp,foryou,trend,inspo,braidideas,style,black,blackhair,blackgirltiktok,LENOVOJUSTBEYOU,fyp,hairstyle,maintenance",US,"['Braids', 'Braids Hairstyle', 'stitch braids', 'Braids Hair Hairstyles', 'hairstyles black girl', 'hairstyles', 'hairstyles with braids styles', 'Braid Ideas', 'Hair Braid Ideas', 'Braids Styles Ideas']",en,train/USER00001446/VIDEO00001068.mp4,2022-05-16 02:06,187,30000,4700000,99,59700,4700000,0,8.45,153.0,30.0,1,0.8,1.0,0.0,0.3856,0.7122,0.5,none,{}
VIDEO00004804,POST00003735,USER00001411,1024,576,10,540p,mp4,I'm Geekin,53,"Mens,4,stitch,dmvbraider,knotlessbraids,fyp,stitchbraids,malecornrows",US,"['stitch braids', 'braids', 'braids for men', 'braiding hair', 'Braided Hairstyles', 'hairstyles for men', 'Knotless Braids', 'Knotless Braids Hairstyle', 'Knotless Braids Styles', 'Cornrows Braids']",en,train/USER00001411/VIDEO00004804.mp4,2023-08-13 23:56,39,199,6091,32,3208,6091,0,5.4,325.0,30.0,1,0.1,1.0,0.0,0.0082,0.0082,0.0,none,{}
VIDEO00003032,POST00002099,USER00003120,1198,720,14,720p,mp4,La Bebe,15,"Freestyle,braids,braids,stitchbraids,menbraids,fyp,braidtutorial",US,[],gl,train/USER00003120/VIDEO00003032.mp4,2023-04-04 02:03,225,304100,1700000,161,2918,1700000,0,8.63,859.0,59.94,1,0.0714,1.0,0.0,0.0013,0.0013,0.0,none,{}
VIDEO00002240,POST00001353,USER00004490,1024,576,19,540p,mp4,Players - DJ Smallz 732 - Jersey Club Remix,34,,US,[],un,train/USER00004490/VIDEO00002240.mp4,2023-01-13 22:08,447,362,16200,19,3853,16200,0,7.86,573.0,30.0,1,0.1579,1.3333,0.3333,0.0518,0.1703,0.0,none,{}
VIDEO00002553,POST00001647,USER00002971,1024,576,27,540p,mp4,Its a wrap sped up,20,"4,Stitch,Braids,fyp,foryou,foryoupage,braidstutorial,braidinspo",US,"['4 stitch braids', '4 stitch braids criss cross', 'Braids', 'Braid Hairstyles', 'Braiding Tutorials', 'Braid Tutorial', 'Styles For Braids', 'Braids Hairstyle Tutorial', '4 stitch braids tutorial', 'hairstyles with braids styles']",en,train/USER00002971/VIDEO00002553.mp4,2023-02-17 03:06,100,544100,6500000,139,5834,6500000,0,8.47,1640.0,60.0,1,0.3333,1.3333,0.3333,0.0108,0.0825,0.0,none,{}
VIDEO00001283,POST00000458,USER00001602,1024,576,7,540p,mp4,L$d,59,"typed,out,exactly,what,I,nails,haileybieber,chromenails,trending",US,"['Chrome Nails', 'hailey bieber nails', 'Chrome Nails Tutorial', 'how to do chrome nails', 'pink chrome nails', 'OPI Put It In Neutral', 'white chrome nails', 'pearl chrome nails', 'put it in neutral chrome', 'brown chrome nails']",en,train/USER00001602/VIDEO00001283.mp4,2022-08-04 21:26,409,1400000,97900000,816,10500,97900000,0,11.17,223.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00004180,POST00003152,USER00003561,1248,576,15,540p,mp4,original sound,15,"The,chrome,powder,adheres,to,the,oxygen,inhibition,layer,on,the,top,of,your,nail,Oxygen,inhibition,layer,is,the,layer,of,gel,that,oxygen,inhibits,from,curing,fully,This,means,that,uncured,monomer,is,actually,what,makes,the,powder,stick,so,well,putting,on,chrome,powder,with,fingers,are,gloves,makes,it,look,really,good,Unfortunately,it,s,a,huge,over,exposure,risk,and,can,result,in,contact,dermatitis,or,even,allergies,to,nail,products,I,have,yet,to,find,gloves,that,monomers,can,not,penetrate,amberthenailwhisperer,healthynailscollaborative,nailproductsafetyawareness,amberthenailwhispererunfilteredpodcast,nails,nailsathome,nailtechs,chromenails",US,"['chrome nails', 'silver chrome nails', 'nail', 'chrome nail powder', 'chrome', 'powdered nail polish', 'Chrome Gel Nails', 'nail supplies', 'Dipping Powder Nails', 'nails done']",en,train/USER00003561/VIDEO00004180.mp4,2023-07-05 11:35,3473,220100,2400000,1090,4569,2400000,0,7.88,464.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002754,POST00001837,USER00000930,1280,720,9,720p,mp4,Ice spice in ha mood x show stoppers by hunny bee,26,"Iced,out,in,chrome,foryou,fyp,chromenails,nailart,chromenailstutorial,nailartinspo,chromenailart",US,[],en,train/USER00000930/VIDEO00002754.mp4,2023-03-10 06:01,160,21600,388500,232,717,388500,0,9.87,280.0,30.0,1,0.1111,1.0,0.0,0.001,0.001,0.0,none,{}
VIDEO00004908,POST00003832,USER00001320,1024,576,6,540p,mp4,original sound,31,"Luiza,Nikolyan,chromenails,weddingnails,bridetobe,bridetobe2023,nailinspo,2023bride",US,"['Chrome Nails', 'white chrome nails', 'milky white chrome nails', 'wedding nails', 'nail inspo', 'bridal nails', 'nails', 'Wedding Nail Inspo', 'Chrome Nails Inspo', 'nail tok']",un,train/USER00001320/VIDEO00004908.mp4,2023-08-21 00:45,623,2197,609000,72,48700,609000,0,10.24,202.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00005012,POST00003929,USER00004202,1024,576,22,540p,mp4,Pluto Projector,60,"me,chrome,using,in,Taro,Tea,for,base,chrome,powder,is,Blanc,Blanc,in,W68,lavendernails,purplenails,chromenails",AU,"['chrome nails', 'purple chrome nails', 'lavender chrome nails', 'nails', 'Nail Chrome Powder', 'Chrome Gel Nails', 'purple nails', 'nails done', 'Chrome Design Nails', 'purple nail polish']",en,train/USER00004202/VIDEO00005012.mp4,2023-08-27 12:55,432,130800,12200000,241,21700,12200000,0,8.18,676.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002719,POST00001805,USER00001722,1280,720,16,720p,mp4,Kiss Is Better with You (Remix),169,"first,time,doing,chrome,nails,and,i,think,im,obsessed,chromenails,fyp,foryoupage,almondnails,glazeddonutnails,classynails,nailinspo",US,"['glazed donut nails', 'Chrome Nails', 'glazed nails', 'nails', 'Donut Nails', 'Chrome Design Nails', 'nails art', 'glazed donuts', 'Chrome Gel Nails', 'Nails Art Ideas']",en,train/USER00001722/VIDEO00002719.mp4,2023-03-06 21:00,205,4371,156300,85,8516,156300,0,9.36,496.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00002329,POST00001438,USER00000697,1024,576,7,540p,mp4,original sound,7,"Anotha,one,nails,chromenails,nailsart",US,[],en,train/USER00000697/VIDEO00002329.mp4,2023-01-23 20:40,671,6062,278200,441,98300,278200,0,9.54,212.0,30.0,1,0.2857,1.0,0.0,0.0035,0.004,0.0,none,{}
VIDEO00004710,POST00003651,USER00002910,1024,576,159,540p,mp4,original sound,159,"6,Ways,To,Use,Nail,Stamper,nail,nailstamper,hack,tutorial,easynails,beginner,tiedye,marble,chrome,nailart,nailsartvideos,nailinspo",CA,"['Nail Stamping', 'nail stamp tutorial', 'how to use a nail stamper', 'nails', 'nail art', 'Nail Hacks', 'Tie Dye Nails', 'Nail Art Equipment', 'nails design art', 'Nail Designs']",en,train/USER00002910/VIDEO00004710.mp4,2023-08-07 20:34,626,33000,762200,1420,1145,762200,0,10.17,4780.0,30.0,1,0.0566,1.0,0.0,0.0425,0.1884,0.0,none,{}
VIDEO00004938,POST00003858,USER00001507,1024,576,8,540p,mp4,greedy,19,"MaKayla,did,it,again",CA,"['pink chrome nails', 'Chrome Nails', 'pink aura chrome nails', 'aura chrome nails', 'nails', 'Chrome Design Nails', 'Pink Nails', 'Aura Nails', 'Pink Nail Polish', 'Chrome Gel Nails']",en,train/USER00001507/VIDEO00004938.mp4,2023-08-22 17:40,308,3794,440500,84,73700,440500,0,11.21,196.0,24.0,1,0.125,1.0,0.0,0.3485,0.3485,1.0,none,{}
VIDEO00004096,POST00003073,USER00000097,1024,576,17,540p,mp4,I Must Apologise,60,"the,most,stunning,chrome,powder,everr,using,BeetlesGelPolishOfficial,silver,chrome,powder,linked,in,my,bio,gel,top,coat,Beetles,will,be,having,their,biggest,sale,of,the,year,with,up,to,60,OFF,on,Amazon,stores,from,July,with,prices,as,low,as,low,as,so,you,ll,be,able,to,get,the,full,chrome,powder,set,for,a,discounted,price,chromenails,chromenailstutorial,diynails,coolnails,nailinspo,naildesigns,nailtutorial,nailtok,nailsathome,silvernails,pdbeetlesgelpolish,beetlesgelpolish,fyp",LV,"['chrome nails', 'Chrome Nails Tutorial', 'How To Do Chrome Nails', 'nails', 'Chrome Powder Nails', 'chrome powder', 'Beetles Gel Polish', 'Gel Polish', 'Chrome Design Nails', 'nail gel polish']",en,train/USER00000097/VIDEO00004096.mp4,2023-06-29 14:01,254,623300,16800000,303,61200,16800000,0,11.67,529.0,30.0,1,0.2353,1.5,0.5,0.0553,0.1042,0.0,none,{}
VIDEO00004591,POST00003541,USER00001035,1024,576,13,540p,mp4,popular the wknd,17,"Baby,blue,chrome,nails,so,perfect,for,the,summer,Would,you,wear,this,nail,color,Fyp,foryou,foryoupage,nails,styleinspo,styletok,nailtutorial,chromenails,style,styletok",CA,"['chrome nails', 'Blue Chrome Nails', 'baby blue chrome nails', 'pink chrome nails', 'baby blue chrome', 'nails', 'nail inspo', 'Chrome Nails Ideas', 'baby blue nails', 'nails ideas']",en,train/USER00001035/VIDEO00004591.mp4,2023-07-31 14:58,4445,7600000,442500000,3316,8698,442500000,0,8.91,404.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00004903,POST00003827,USER00003529,1024,576,22,540p,mp4,original sound,159,"nails,nailart,diynails,gelnails,gel,fall,fallnails,chrome,chromenails,fyp",US,[],un,train/USER00003529/VIDEO00004903.mp4,2023-08-20 20:34,149,41800,3800000,366,10400,3800000,0,11.16,663.0,30.0,1,0.0909,2.0,0.5,0.0296,0.0522,0.0,none,{}
VIDEO00004968,POST00003886,USER00001443,1024,576,25,540p,mp4,Her Way (Sped Up),105,"Liquid,Silver,out,now,vbeautypure,nails,nailart,satisfying,teamvbp,vbp,nail,nailtech,nailtutorial,fypage,nailsartvideos,chrome,chromenails",US,[],en,train/USER00001443/VIDEO00004968.mp4,2023-08-24 22:33,537,35200,716100,121,22100,716100,0,8.75,766.0,30.0,0,0.0,0.0,0.0,0.0,0.0,0.0,none,{}
VIDEO00003539,POST00002562,USER00002457,1280,720,22,720p,mp4,Pink White - Sped Up,47,"wispy,lashes,are,my,favvv,fyp,fup,lashes,lashextensions,lashtok,lashwithme,lashtutorial,lashvideos,wispylashes,volumelashes,lashgoals,bomblashes,lashartist,lashtech,lashtechnician",US,"['wispy volume set', 'hybrid lash set', 'Wispy Lashes', 'wispy hybrid lashes', 'Volume Lash Extensions', 'lashes', 'Wispy Lashes Tutorial', 'Lash Tutorial', 'Lashes Extensions', 'volume lashes']",en,train/USER00002457/VIDEO00003539.mp4,2023-05-17 03:39,149,151900,10600000,653,13800,10600000,0,9.57,1331.0,60.0,1,0.5,1.1818,0.1818,0.0485,0.2601,0.0,none,{}
